Wall time,Step,Value
1749978550.906435,0,4.503419399261475
1749982198.575948,1,3.7155017852783203
1749986570.5654368,2,3.421501636505127
1749990918.852331,3,3.2091517448425293
1749995961.55019,4,3.133439540863037
1750001056.034247,5,3.056046724319458
1750006899.604149,6,3.0407228469848633
1750012834.238941,7,3.001800298690796
1750019498.535541,8,3.0090649127960205
1750026135.227586,9,2.9857029914855957
1750030424.814303,10,2.9864180088043213
1750034741.041949,11,2.9633243083953857
1750039109.9737952,12,2.951890468597412
1750043848.344384,13,2.943676710128784
1750048701.546577,14,2.9368529319763184
1750053246.211833,15,2.9313669204711914
1750057533.257866,16,2.9266626834869385
1750061807.049831,17,2.9223711490631104
1750066096.786038,18,2.91867995262146
1750070333.225527,19,2.9154393672943115
1750074521.0456681,20,2.912705659866333
1750078718.076233,21,2.9102835655212402
1750082899.140814,22,2.9077396392822266
1750087512.151513,23,2.905846357345581
1750091828.878402,24,2.903412103652954
1750096276.2888389,25,2.9015419483184814
1750100481.644725,26,2.9000253677368164
1750104739.717453,27,2.8983654975891113
1750109186.5023448,28,2.8976855278015137
1750113609.3978848,29,2.895890712738037
